source,target,weight
4651,6983,0.9257515616180838
4651,7059,0.8476815321883292
4651,8273,0.8532340366022428
4651,11305,0.8508709929943048
4651,14077,0.8696586046587864
4651,6759,0.8152443222506993
4651,7339,0.8262388109303624
94765,80482,0.9157421194419045
94765,81775,0.8499640225064699
94765,90393,0.8263522474628097
94765,77361,0.8733194101574026
94765,86577,0.8606050703173675
94765,87254,0.8682841987442856
94765,95631,0.8568907996275533
94765,97837,0.9026867712367833
94765,98574,0.8915976891261277
94765,99791,0.8694699612016029
86577,61687,0.8881475797603691
86577,66555,0.8720636561476396
86577,76477,0.9029344599404242
86577,86379,0.8693336914732808
86577,66736,0.8729713909277249
86577,89691,0.9271430933283525
86577,95105,0.8968045511534031
86577,97837,0.8864419160649242
86577,99791,0.8998884667299514
86577,91234,0.858569066074103
86577,94765,0.8606050703173675
25143,984,0.8123241341368037
25143,8622,0.7700364995837908
25143,9101,0.7746407346588278
25143,23231,0.7763748192619092
25143,25699,0.7840336448236076
23100,689,0.8110604231908399
23100,21460,0.7408301930469298
23100,11590,0.7396381754242272
23100,19851,0.7502130484237757
4670,452,0.8643307577799514
4670,1699,0.8238433512414499
4670,2022,0.8459809575192722
4670,3460,0.8156710131215389
4670,1980,0.8445336179283106
4670,2034,0.8389673660757186
4670,11305,0.836350045707847
4670,11563,0.9307849298227605
4670,15784,0.8487141087233575
4670,10963,0.784221384003327
4670,23365,0.7613083666886822
4670,23990,0.7194090747000322
96833,77361,0.9029283913382532
96833,78920,0.8709105181190958
96833,81328,0.8455958089511588
96833,81636,0.911204367226008
96833,89792,0.7998075804058705
96833,90479,0.8528470442494646
96833,92175,0.8655814342781748
96833,92464,0.8353087882918048
96833,93535,0.8728343744338197
96833,98196,0.9121732346060701
96833,98685,0.8774489628004014
96833,99756,0.8772724559664357
88649,60020,0.9132399428362168
88649,63253,0.8396796270108778
88649,64472,0.8600217890936458
88649,66228,0.8805418749071178
88649,81476,0.8413519473307536
88649,82451,0.8732215938752317
88649,49763,0.868441493821571
88649,80658,0.8688900504363485
88649,95672,0.8602128685341457
76361,55896,0.8066952908778693
76361,66657,0.8481086676290674
76361,76873,0.8594039681154821
76361,86511,0.86416213811909
76361,89205,0.864559297046451
76361,89400,0.8401086563590912
76361,91453,0.8396844493588321
31307,12182,0.8550681213181353
31307,18382,0.8849270154916095
31307,25300,0.8337443548692025
31307,28874,0.8556182061926995
31307,29226,0.8866537017747784
31307,45292,0.8394360780047071
31305,29226,0.8317253456507696
31305,55363,0.8341298213546957
31305,59225,0.8637009744840629
31305,67037,0.826916639865031
31305,87711,0.837954331715448
31305,89691,0.8658591110387504
59977,31879,0.763832100583239
59977,48123,0.782328866431753
59977,51039,0.7933360955185812
59977,57199,0.8311782772577766
59977,60020,0.8329051261846205
59977,67512,0.8307406938993297
59977,85444,0.8625449354847365
14935,186,0.852047193414086
14935,10317,0.8591952003578051
14935,11932,0.821661996376775
14935,15128,0.8337428779037648
14935,15309,0.8778459257137222
14935,17757,0.838062895143468
14935,19828,0.8247191919439881
14935,16199,0.8212377710878183
14935,25702,0.7983007598244691
55896,49508,0.8215670501079327
55896,49763,0.8321798226539362
55896,55363,0.8265709516404128
55896,61201,0.9328676012723155
55896,70271,0.8265345218655091
55896,73231,0.8250097234067859
55896,76361,0.8066952908778693
55896,96747,0.8062813712875717
55896,97916,0.8506717370996913
76381,67934,0.8349824351919682
76381,76477,0.8860803933240469
76381,76873,0.8865726702113845
76381,78077,0.8648056042913514
76381,79977,0.8921268415661987
76381,80889,0.8812422075008385
76381,95530,0.8853768879677677
76381,96111,0.8777532776701443
76381,97837,0.881262193530512
76381,87995,0.8263133242124386
72287,44624,0.8601621634750005
72287,67920,0.8410792998343523
72287,80632,0.8742529664312843
72287,88224,0.8359032820929739
72287,89205,0.8549556856010131
72287,81476,0.8300583653164137
72287,89310,0.7947960085721679
72287,92410,0.8171973821015225
23138,18113,0.807017225871374
23138,19262,0.7954239302708142
23138,12344,0.7783282767359299
23138,21274,0.772524178449899
23138,23231,0.8471953537756666
23138,27315,0.7634035201187005
23138,30464,0.6882175883087169
49763,11342,0.8485744080321549
49763,20169,0.7439687445939033
49763,21460,0.8926013347141546
49763,30464,0.701026425504351
49763,31439,0.7184499114201124
49763,32125,0.840791379893233
49763,32377,0.8439308885045085
49763,44276,0.8276778710798346
49763,44624,0.8652842754701546
49763,46538,0.8566410169900167
49763,56287,0.9056534957567882
49763,56805,0.9417344011159997
49763,49925,0.8345382626213524
49763,54083,0.7403840044364179
49763,55896,0.8321798226539362
49763,60274,0.762938095215052
49763,60778,0.8180338338529456
49763,62833,0.8779310684087119
49763,63253,0.8916321482922531
49763,65353,0.8546642180259938
49763,66307,0.7174233386471475
49763,66766,0.8193259716634608
49763,70784,0.8086459357120103
49763,71108,0.8984446722590352
49763,72993,0.7417501594794185
49763,73713,0.8995471439126805
49763,75100,0.8272808986529854
49763,76237,0.7836643827148222
49763,80260,0.8961969666659995
49763,80632,0.8793089870811205
49763,87625,0.7961236762401577
49763,88649,0.868441493821571
49763,90393,0.817337000394013
49763,97547,0.8575544070299189
49763,99768,0.8314050820695466
80482,55739,0.8333516991557491
80482,66736,0.9000614280010241
80482,75798,0.8608764513109117
80482,78920,0.858973754681048
80482,63163,0.8730214214055545
80482,76627,0.87052880578174
80482,77361,0.8697094921969871
80482,89378,0.8762412017981678
80482,94765,0.9157421194419045
80482,97837,0.897038007486166
80482,81328,0.829811324883337
80482,89577,0.8433906777396154
80482,99768,0.8398283608546129
4710,1387,0.8949103433017083
4710,6085,0.8832889875631548
4710,10630,0.8767681458743397
4710,10642,0.8589041654488729
4710,11932,0.8664314871619261
4710,11470,0.8559798089214586
6759,1329,0.7848257052821793
6759,4651,0.8152443222506993
6759,5666,0.8276500554723831
6759,7152,0.8204930343541863
6759,8525,0.8224626347103491
6759,11563,0.7876052069263371
6759,14044,0.7807903743414617
6759,16365,0.8916435823028805
6759,20169,0.782643154198084
6759,27057,0.7084451858562376
616,974,0.8615832781077983
616,1322,0.8598827362363982
616,1771,0.9108379208166294
616,8443,0.8750364848353536
616,17034,0.8580668013827911
616,4957,0.8331045627094139
616,6155,0.8211134164190431
616,6265,0.8331689365185868
616,11032,0.8364066767867898
616,15364,0.8525759053195188
616,15477,0.8089777822977722
616,15554,0.7651560674677466
14953,6621,0.8855550749003122
14953,15364,0.8389937382572071
14953,18871,0.8676598686103224
80490,40496,0.80666120559112
80490,60947,0.8568781430006643
80490,62296,0.7995316824463105
80490,67067,0.8473401409328742
80490,70854,0.8471744956907107
80490,66499,0.8994543187009342
80490,67659,0.8596560703316964
80490,71093,0.8569109091586966
80490,81636,0.8595810242439894
80490,96240,0.8552003760528274
80490,85457,0.8491921354449999
66155,64708,0.9084420279703805
66155,71142,0.9472425153798454
66155,86511,0.8470685917787435
66155,89646,0.8388190401834347
66155,89973,0.89261777858867
66155,94685,0.8529889428124797
66155,96364,0.8800543860268222
68208,48397,0.8636267279787269
68208,48986,0.8879596685483091
68208,50261,0.9125899963887991
68208,53440,0.9329868490960838
68208,66499,0.9202031169008406
68208,71093,0.895578154392056
68208,73594,0.8912731355610732
68208,91631,0.8819353901356364
68208,78737,0.8639365351938056
2674,267,0.8020770492392904
2674,1980,0.8379076766454103
2674,3196,0.8805907780161993
2674,4732,0.8358829883000966
2674,6838,0.869294830837737
2674,9661,0.847620886122415
2674,10422,0.8072954236564045
2674,10612,0.8268531474075308
2674,15964,0.8114224781144126
2674,21827,0.7559115848887249
98930,78920,0.8728596836946485
98930,85062,0.8485944745191689
98930,87706,0.88057116318506
98930,93564,0.8932780678712455
98930,94008,0.8586048247652697
98930,94232,0.9072522773099558
98930,94340,0.8596887191372475
98930,98685,0.8945428071795296
98930,91388,0.8786138633404432
98930,93026,0.8768762580549938
60020,53425,0.8057123028885801
60020,58732,0.8593612881645031
60020,59977,0.8329051261846205
60020,72725,0.8844131586004632
60020,79667,0.8874925382252213
60020,82451,0.8626093280046158
60020,87207,0.8821670455347685
60020,88649,0.9132399428362168
60020,91388,0.8594964599808199
60020,95672,0.8849433978383295
86645,67053,0.8744504042429886
86645,76627,0.8831056158317683
86645,77361,0.9096339820377966
86645,79240,0.8468057470947228
86645,82434,0.889147803078923
86645,79795,0.8642387777284455
86645,83699,0.8640114979012261
86645,87706,0.8805584880384263
86645,88224,0.8711224705098882
86645,98182,0.8632996802490924
86645,89157,0.8532180992739108
86645,92458,0.8398040980482234
88695,77804,0.9196855734582089
88695,80860,0.8689720976949022
88695,82451,0.909743308171365
88695,87711,0.8890834019991358
88695,94008,0.8672131066862101
88695,94685,0.8748139773254204
88695,96364,0.8962659431339283
88695,88731,0.8083442126023327
88695,99923,0.8381797991537174
4732,186,0.8637179128411073
4732,720,0.8681612024240561
4732,1357,0.8379378200150747
4732,2100,0.8877933179082409
4732,2674,0.8358829883000966
4732,3300,0.8046964987325051
4732,2034,0.8472944471573532
4732,6838,0.8416071350239831
4732,6983,0.8458270391944664
4732,6210,0.8108179943320827
70271,55896,0.8265345218655091
70271,65353,0.8497774107705297
70271,73713,0.8708959724873508
70271,78920,0.8586785576537167
70271,78934,0.8745543397706466
70271,80632,0.8568741420312758
70271,85153,0.8791659280964128
70271,89157,0.8483078101152958
70271,93026,0.8686449486441036
70271,98685,0.8493000831537973
82563,68962,0.8640752788172159
82563,66499,0.8910928166033409
82563,66555,0.8619554383110453
82563,86270,0.9119171518202538
82563,91234,0.8666590568875178
82563,93435,0.8591654180164541
4741,1245,0.7887456918352929
4741,172,0.8489846687742494
4741,452,0.8294995946521665
4741,4271,0.846170846064419
4741,11474,0.8563176502770274
4741,12384,0.8371455478811278
4741,13606,0.8366881804993217
4741,15922,0.868747768409885
4741,17034,0.8456394713869116
4741,18231,0.7765405783000676
96901,47022,0.8631095539733636
96901,76165,0.8920097692622834
96901,86379,0.8467417339693248
96901,71142,0.934419803699996
96901,99085,0.8536385363411748
96901,99485,0.8635456861327103
4744,226,0.8602533663425798
4744,1980,0.8782271701542594
4744,3947,0.8553243164521332
4744,11200,0.8796623388466761
4744,11369,0.8610603823242795
4744,14077,0.8744614104812504
4744,19908,0.8697905315101835
4744,8505,0.8068254120730595
4744,12086,0.8454766409945452
4744,15573,0.8509284782868085
4744,18074,0.7885509978030473
72328,48974,0.8628360958465187
72328,55094,0.8649632417997002
72328,60104,0.8111476489361069
72328,99756,0.8243119015828722
17034,616,0.8580668013827911
17034,1045,0.8868994739602194
17034,4741,0.8456394713869116
17034,6187,0.8184614903170342
17034,8443,0.883774911513876
17034,12992,0.8732971631635861
17034,14087,0.9066265549842056
17034,14315,0.8467137205611974
17034,16152,0.8522934328876242
17034,18430,0.8699024757991003
17034,23715,0.8810340855373648
17034,17668,0.831047783464941
17034,18104,0.8470999967994729
17034,18185,0.8312741513111824
17034,18382,0.8489012361288117
17034,24834,0.7899597415008253
17034,28591,0.8377271406364208
17034,28758,0.8339993022956037
86665,66657,0.8746875486130622
86665,67934,0.8518688298536035
86665,71093,0.8667579184932277
86665,89400,0.8581947402379994
86665,94016,0.9055865726270913
86665,95530,0.8774785624658253
86665,97837,0.8909742971091191
86665,99791,0.8768356905330038
27279,8622,0.9104631062718896
27279,10612,0.862238272444766
27279,15227,0.8521611239853845
27279,15309,0.8429566131062449
27279,29635,0.8358593096637609
80534,50804,0.827273712400556
80534,77361,0.7725242996222125
80534,78920,0.8023747989187091
80534,87161,0.7939251106103685
80534,94340,0.778317047080039
4760,3588,0.7571632627572843
4760,172,0.7874629303663742
4760,252,0.8091594240247558
4760,1967,0.7799350491074143
4760,6908,0.8048093742783166
4760,9107,0.7970783725511611
4760,16199,0.7800461645903486
51864,31942,0.9290934075972515
51864,50261,0.8947906080999033
51864,55363,0.9297817888856599
51864,66499,0.8934714001206737
51864,67053,0.9530294196042405
51864,79795,0.8824390505550138
51864,86270,0.8922102369070144
51864,67536,0.8520650666211814
51864,68308,0.836846424219633
51864,69943,0.7925233212495512
51864,89157,0.8425161114636281
12954,2460,0.7991919425525573
12954,6838,0.8542464565375407
12954,7152,0.8432290912808375
12954,11559,0.8447417087296397
12954,1980,0.8459819147647538
12954,19338,0.8576479034411684
12954,23508,0.7663766984388204
88731,77716,0.8253004629235393
88731,88695,0.8083442126023327
88731,91388,0.8234184127950256
88731,94232,0.8242667127228575
88731,99485,0.8088712642974518
51867,51076,0.8752749975603574
51867,55807,0.8659050659880716
51867,58521,0.9150632180590085
51867,69215,0.8584745230760661
51867,92202,0.852464906057906
4778,9993,0.7955024786920176
4778,21974,0.7963830608905086
92843,64673,0.8639531657576995
92843,66765,0.8668409421528485
92843,85444,0.852877808148427
92843,89792,0.8415978953694835
92843,86939,0.8675373113160384
92843,95672,0.891743229555221
92843,97837,0.8978705291750927
689,11590,0.7948480480666158
689,19851,0.8467707281332532
689,20577,0.7996081296546022
689,23100,0.8110604231908399
27315,21274,0.7980364852042791
27315,9096,0.7303727450642152
27315,23138,0.7634035201187005
27315,30464,0.7312503094995401
66228,57199,0.8870030685025021
66228,60897,0.8074950719073446
66228,63253,0.8388879821323959
66228,64472,0.9296848116798788
66228,67835,0.8605482721941289
66228,75142,0.8776830231850349
66228,80658,0.8898704093297418
66228,88649,0.8805418749071178
66228,95672,0.8625141552856093
66228,96791,0.8502393646878597
6838,267,0.8159949876518212
6838,2674,0.869294830837737
6838,3196,0.8300469763374633
6838,3947,0.8981797513582469
6838,4732,0.8416071350239831
6838,4894,0.891012579809304
6838,1543,0.8553409908595504
6838,1980,0.8962515538627215
6838,8283,0.8560398012378417
6838,10761,0.8627158956157276
6838,11305,0.8744999478539109
6838,12954,0.8542464565375407
6838,13819,0.852553413227095
64182,54083,0.7254223956704688
64182,50804,0.8138418083429103
64182,60778,0.8030786885189478
64182,66499,0.8294636460724704
64182,73316,0.8919379543305244
64182,90479,0.8021821876021343
21178,495,0.7693752096067717
21178,7416,0.8748302561874469
21178,9079,0.8513563098371811
21178,6447,0.8523847902780833
21178,19908,0.8520308437051393
21178,20589,0.867782995547507
21178,22508,0.8694380564295016
21178,25458,0.8529388363426639
21178,29194,0.8418697506105677
76477,55703,0.8648570223568851
76477,61687,0.9490828955407767
76477,66555,0.8676922633269633
76477,66736,0.8845296916730667
76477,76381,0.8860803933240469
76477,76873,0.8923107566146058
76477,84213,0.9256327982314887
76477,86577,0.9029344599404242
76477,87711,0.9406942873655131
76477,97837,0.9302809811103596
76477,98182,0.9183544903256271
76477,98574,0.8925185707118759
76477,99791,0.9188656200712116
76477,81410,0.8712854251272266
76477,87161,0.8898079593341386
76477,87941,0.8647691151524306
76477,93564,0.8691675875957258
76477,95530,0.8900115961020653
23231,18231,0.7942320572861914
23231,22575,0.7671679486815134
23231,23138,0.8471953537756666
23231,17853,0.7864132919281264
23231,18974,0.8041777738622511
23231,23502,0.8221286164191511
23231,24912,0.8480343142086791
23231,25143,0.7763748192619092
12992,1322,0.8563592135990431
12992,8443,0.8367921199171487
12992,15477,0.8288385528160314
12992,15554,0.8939438287390368
12992,17034,0.8732971631635861
12992,24030,0.8608767319471118
12992,25300,0.8397203145924756
80580,45913,0.8265451180535343
80580,68356,0.8503622988812325
80580,69943,0.7843524933545455
80580,72391,0.8472652580064696
80580,71814,0.82577949307972
80580,80658,0.8352007989343045
80580,92175,0.8374345929535105
72391,25634,0.7412615396361121
72391,45913,0.825983211185404
72391,59067,0.7876554253418664
72391,68356,0.8458871373738873
72391,80580,0.8472652580064696
72391,92458,0.8358033538191577
72391,95672,0.8795083197726192
72391,85918,0.772903106752187
60104,48974,0.909676639948163
60104,54610,0.8772692937650433
60104,55094,0.882634759787868
60104,71814,0.8825614691693324
60104,76154,0.8318032032700711
60104,99756,0.8942020017987159
60104,67735,0.8137603322438759
60104,72328,0.8111476489361069
60104,83962,0.8130396620225683
88778,51952,0.8249776869050743
88778,67939,0.8922759059967589
88778,73594,0.8538739156233235
88778,77804,0.8588916077664591
88778,97395,0.8670946489090922
6863,1386,0.8287639277516572
6863,9096,0.8298277048011489
6863,9580,0.8142292802297362
6863,15219,0.8374553839146905
6863,15916,0.833364198262641
6863,21274,0.8099030973456193
720,186,0.8816070028872893
720,267,0.8740218625230181
720,3491,0.8411271028704629
720,4732,0.8681612024240561
720,6922,0.854372577068653
720,7059,0.8396058989689713
720,878,0.8359066228928048
720,4894,0.8394440135574308
720,7481,0.833465166066647
720,11993,0.8070999161657525
720,13150,0.8053713792459225
720,17757,0.7938415233532312
720,20825,0.8308941096911222
720,21827,0.7568615509097769
31439,4949,0.7265296638482888
31439,10612,0.7055364518124515
31439,10718,0.7032911564823184
31439,49763,0.7184499114201124
10963,2245,0.8173915580944038
10963,4670,0.784221384003327
10963,7514,0.7889812682103483
10963,9096,0.742676554009624
10963,15219,0.7866976880081584
25300,12992,0.8397203145924756
25300,21274,0.828048086611831
25300,8068,0.8163647233263405
25300,11617,0.8086980074458824
25300,21974,0.8199999865203036
25300,31307,0.8337443548692025
68308,50804,0.7861099421077308
68308,51864,0.836846424219633
68308,57492,0.7789537355308399
68308,63163,0.8096136936709621
68308,68356,0.8432785374739306
68308,79084,0.796776959901602
68308,87711,0.8067825955202682
68308,95672,0.8193905831600802
88790,58505,0.8519116269910558
88790,63163,0.8507371637314651
88790,96240,0.9359291645967968
23262,1980,0.8231100913132978
23262,4187,0.7839309459736729
23262,7171,0.746197890366547
23262,11043,0.7855477829074702
23262,26816,0.7574712851848526
64227,59437,0.7149184590853936
64227,62833,0.722427783104622
64227,71483,0.7494344206380741
64227,75514,0.7707082100232591
64227,76541,0.707733060380833
64227,78840,0.7337247403104681
8940,3474,0.7779618546120296
8940,10059,0.8559634246676384
8940,12533,0.8079013761216319
8940,15219,0.8171310442746209
8940,23502,0.8142590616531292
8940,24912,0.8151653412290547
51952,48699,0.8178022234332608
51952,67037,0.8466866415514437
51952,76627,0.8160738669633762
51952,79795,0.8504759725847291
51952,82434,0.8201471881284009
51952,88778,0.8249776869050743
51952,89157,0.8291604132893947
17139,1045,0.8975862793492452
17139,2184,0.90950712524913
17139,7171,0.829263187936984
17139,8443,0.8750873444914293
17139,16152,0.9049428049871692
17139,23899,0.8246673671882906
88824,71093,0.8022046119803075
88824,76873,0.8037596867985309
88824,95631,0.8385637958096069
88824,96111,0.8158333757816058
88824,97603,0.8348169720237214
80632,44624,0.8667556630795202
80632,47022,0.86048534285642
80632,60778,0.8339604046533178
80632,67920,0.8872040252889533
80632,70271,0.8568741420312758
80632,72287,0.8742529664312843
80632,49763,0.8793089870811205
80632,71142,0.9053788729393848
80632,89378,0.8880687480719007
80632,93026,0.8682558405012092
80632,93535,0.8772726825012479
4859,2304,0.8179967556125098
4859,8068,0.8889459808142726
4859,8443,0.8502509843166922
4859,11617,0.8455701524719945
4859,14315,0.8097130144929157
6908,984,0.8158300303031994
6908,1699,0.8635781430760442
6908,3588,0.7718899970526047
6908,4760,0.8048093742783166
6908,452,0.8065776068243437
6908,3460,0.7949922251817193
76541,64227,0.707733060380833
76541,90075,0.8468544465879081
56060,53348,0.8488001309288842
56060,50804,0.8312571509344743
56060,61687,0.8351925191212944
56060,64472,0.8362274350016875
56060,73316,0.8241128900659269
56060,76627,0.8591983609624687
56060,77361,0.8300762885036178
56060,78920,0.8505106091730975
56060,83699,0.8330022214501882
88832,64416,0.8410281033509773
88832,99096,0.8354411105564485
88832,99756,0.8908127248995805
66307,49763,0.7174233386471475
66307,83272,0.7490354610028989
66307,87625,0.7240215935697807
66307,94229,0.7451632081490797
66307,97529,0.7358054807451841
68356,59924,0.8668089329366211
68356,68308,0.8432785374739306
68356,72391,0.8458871373738873
68356,80580,0.8503622988812325
68356,82451,0.840735075943452
49925,49763,0.8345382626213524
49925,63163,0.8006361777642791
49925,83310,0.7524558327198884
49925,90403,0.7528303064498575
25351,17470,0.7021113785357729
25351,9993,0.838947646433402
25351,10761,0.8297223485291721
25351,23899,0.8224015522010797
25351,29226,0.8475412311947201
6922,720,0.854372577068653
6922,878,0.8467823542795547
6922,1357,0.8355129315546472
6922,252,0.840345198581224
6922,9580,0.839819385464765
6922,16365,0.8829111825818702
99085,70971,0.8330951701257981
99085,89973,0.8802054237728776
99085,96901,0.8536385363411748
99085,97547,0.8601182540650595
99085,79795,0.8540594652028236
99085,91465,0.8710939448223631
99085,91631,0.8600984377244035
99085,94016,0.8472814459266095
80658,57199,0.898575864867965
80658,57492,0.8295995582565407
80658,64472,0.8882175013635092
80658,66228,0.8898704093297418
80658,75142,0.8770785638137776
80658,75883,0.8289661967264123
80658,78840,0.852328095732499
80658,80580,0.8352007989343045
80658,91388,0.8803679683857645
80658,95672,0.8839466651977991
80658,98685,0.8870620589517832
80658,88649,0.8688900504363485
15128,2034,0.8827849798576477
15128,3300,0.8238451508944065
15128,6210,0.8008687332807303
15128,6983,0.858165959741037
15128,7339,0.8210133002030937
15128,7758,0.850449018853308
15128,10317,0.8855118726645872
15128,11993,0.7961180016845191
15128,12182,0.8900300896221086
15128,14935,0.8337428779037648
15128,1980,0.8666315617528156
15128,5240,0.8568304100906764
15128,17385,0.8922013823711058
15128,26510,0.8671165581661748
15128,19698,0.8381352941677369
11032,7059,0.8223940262889792
11032,616,0.8364066767867898
11032,13830,0.9123824821049039
11032,15364,0.8345511922486756
11032,15477,0.7972921362232638
11032,23744,0.7871606560748733
21274,6863,0.8099030973456193
21274,17727,0.8761995318611255
21274,10059,0.7893177269455409
21274,22391,0.7984893263491225
21274,25300,0.828048086611831
21274,27315,0.7980364852042791
21274,23138,0.772524178449899
99096,54911,0.81093320849595
99096,60274,0.7515169900611935
99096,80260,0.8710009570703459
99096,88832,0.8354411105564485
99096,89356,0.8303143047619633
99096,89792,0.8070126978672685
99096,97529,0.8772454601765409
4894,984,0.7939043536471031
4894,1386,0.819800258520101
4894,3196,0.7952146842837012
4894,3460,0.8184024616846789
4894,4187,0.8487286183335941
4894,4271,0.8901778498536438
4894,720,0.8394440135574308
4894,6838,0.891012579809304
4894,11563,0.9052228862726691
4894,16535,0.8537842220176319
4894,10612,0.8342436519285188
4894,25699,0.7875714129642782
31521,42929,0.8665375850352851
31521,47022,0.8837176355352013
31521,48397,0.8561531177217344
31521,53440,0.8533233724703942
31521,61201,0.8736377449239348
31521,80826,0.8925393127553662
31521,40496,0.8190705233318644
31521,70971,0.8423147400260218
11043,236,0.8480674690999581
11043,2369,0.8616793742792919
11043,2473,0.8114210621447551
11043,4187,0.8631087623027023
11043,7514,0.8317252660923179
11043,2022,0.8318879442131139
11043,6621,0.8183146641204706
11043,9274,0.8176170074330524
11043,18971,0.8089061043487668
11043,23262,0.7855477829074702
86821,85153,0.8726645382730093
86821,71142,0.931654377829474
86821,87711,0.8878649048493571
86821,89973,0.8634212621955584
86821,93535,0.9327420355414382
86821,95672,0.8699926131195866
86821,96364,0.8775360786786275
86821,87625,0.8564985604349165
88870,69215,0.8739662670469613
88870,79240,0.8110299860087868
88870,55807,0.8489881142267537
88870,89691,0.8641729236153692
88870,94016,0.8716612604724592
88870,95672,0.8871967981818769
15147,7633,0.8068115070892633
15147,7758,0.8125367329949796
15147,10317,0.8256755455861482
15147,17385,0.8791315771989326
29485,24912,0.7155377179007419
29485,45913,0.7772615587159754
29485,54911,0.7430508315410945
19262,3474,0.7693959293936186
19262,5056,0.844818472704849
19262,16119,0.7816440941968441
19262,17853,0.8068954230011962
19262,23138,0.7954239302708142
54083,49763,0.7403840044364179
54083,50648,0.7516772081559839
54083,64182,0.7254223956704688
23365,1980,0.7827389508708636
23365,4670,0.7613083666886822
23365,8505,0.7672209942082493
23365,12384,0.8105997429440034
23365,25916,0.826869564443444
23365,30464,0.7378075456969163
6983,1322,0.8645921510028564
6983,2100,0.8708412645558182
6983,4651,0.9257515616180838
6983,4732,0.8458270391944664
6983,5240,0.8948457452617757
6983,1980,0.8524854531011248
6983,7152,0.8705533980483563
6983,11677,0.8607971712896357
6983,15128,0.858165959741037
6983,18928,0.8594143852756576
6983,11470,0.8505456829152106
6983,12051,0.7949328911090265
6983,16066,0.7808989368433955
6983,18871,0.8120336912810799
6983,21974,0.85120220281528
88911,69450,0.8275409971810445
88911,64708,0.8715050017526047
88911,71142,0.9306590226818492
88911,73231,0.8814437601301132
88911,96111,0.8675758770183218
88911,97916,0.8807366976308506
88911,98656,0.8980718396225473
4944,452,0.8880762812795098
4944,1543,0.862947362501281
4944,4651,0.8459505696522335
4944,8283,0.8818871412790752
4944,10761,0.9254642212068225
4944,11200,0.9152229694974258
4944,11305,0.9264753826382368
4944,11369,0.879570504137611
4944,11563,0.9023906017600656
4944,19908,0.9024011652522863
4944,27736,0.8850461990876951
4944,28005,0.9039337750263438
4944,5210,0.8534373185642
4944,7493,0.855496801816509
4944,9107,0.8771490825820543
4944,11364,0.8647445139750048
4944,11558,0.8543853878930803
4944,11880,0.8512996415312982
4944,11908,0.8250684922252334
4944,12450,0.8587892552311731
4944,25916,0.8349132197027582
68433,32453,0.8131288838768524
68433,50261,0.8954468203454278
68433,63471,0.859562150650307
68433,66499,0.9593108922093873
68433,67536,0.8195458019620812
68433,66657,0.8710539426651726
68433,85767,0.8706610522057929
68433,86939,0.8958354203158491
68433,87704,0.911780721872826
68433,93203,0.8717234792688969
68433,97837,0.8702175505080552
82770,64416,0.7689978944879702
82770,71814,0.860252086452651
82770,90075,0.8709181622339511
82770,96240,0.8698555253378372
82770,99756,0.8237871154210733
76627,51952,0.8160738669633762
76627,56060,0.8591983609624687
76627,57492,0.8287163163106771
76627,67037,0.8599823770769
76627,67835,0.8713057045777255
76627,77361,0.8975146973008771
76627,78920,0.8832335738398317
76627,86645,0.8831056158317683
76627,89157,0.903675529121989
76627,89378,0.8963840671594983
76627,98196,0.8743847064691891
76627,98685,0.8918065228530618
76627,80482,0.87052880578174
76627,81636,0.8659734630069348
76627,95324,0.8367044912865124
76627,99768,0.8671442680358484
4949,1527,0.7660882301654955
4949,1995,0.7742681470626948
4949,3460,0.748860065349345
4949,7416,0.7603668509757049
4949,7977,0.8678371893624951
4949,31439,0.7265296638482888
13144,6085,0.9457271175595338
13144,11204,0.7666813244507228
13144,8443,0.8511917612632061
13144,8525,0.8288171491656663
13144,11617,0.8469546469984481
13144,16152,0.851170168937708
13144,18382,0.9058119211560229
45913,29485,0.7772615587159754
45913,72391,0.825983211185404
45913,80580,0.8265451180535343
45913,50648,0.8183390811535443
45913,50743,0.7655726074824527
62296,70854,0.8284799591275981
62296,73713,0.8130010420617818
62296,80490,0.7995316824463105
62296,85062,0.7775139999112405
62296,85197,0.841641545344314
4957,616,0.8331045627094139
4957,1980,0.870482446754707
4957,11677,0.8325747301452227
13150,267,0.8192305414926717
13150,452,0.785759066966956
13150,720,0.8053713792459225
13150,14087,0.7902266099457097
13150,15361,0.7939837978775952
13150,17668,0.7860645988327296
13150,19402,0.7837725313615772
93026,70271,0.8686449486441036
93026,76873,0.8943033766783858
93026,80632,0.8682558405012092
93026,85153,0.9444253670886017
93026,85197,0.8815349342501283
93026,87706,0.8676635696837757
93026,71142,0.941468317492104
93026,93435,0.8789377110247759
93026,97547,0.8853231964672542
93026,98930,0.8768762580549938
72554,64708,0.9044719299299406
72554,71142,0.926188239634016
72554,73893,0.843419058151967
72554,93435,0.8402777607630451
72554,97594,0.8575219476264666
72554,98605,0.8424671057178402
878,720,0.8359066228928048
878,2589,0.8519398316158086
878,6621,0.8221950845801653
878,6922,0.8467823542795547
878,19338,0.8305351660878506
25458,13606,0.9104803323311685
25458,20589,0.8930147698923041
25458,21178,0.8529388363426639
25458,24023,0.814215714174277
25458,172,0.8338004245363787
25458,1527,0.8220482927529482
25458,28591,0.8272059508845038
25458,31086,0.8188671429809252
25458,31879,0.7485324404269101
15219,1386,0.835324113309033
15219,2245,0.8211457588680905
15219,5791,0.8604678378195629
